Proteome_ID	corr	a_type	c_type	c_name	code	kingdom
UP000001795	0.588242766760539	gc	spearman	Spearman	SGCode	Viruses
UP000008288	0.7017766686353064	gc	spearman	Spearman	SGCode	Viruses
UP000185273	0.7292076784842433	gc	spearman	Spearman	SGCode	Viruses
UP000185274	0.8290260754345421	gc	spearman	Spearman	SGCode	Viruses
UP000185275	0.7878795606611365	gc	spearman	Spearman	SGCode	Viruses
UP000001832	0.8876979576114353	gc	spearman	Spearman	SGCode	Viruses
UP000000725	0.4253405852023256	gc	spearman	Spearman	SGCode	Viruses
UP000001833	0.7299696509800472	gc	spearman	Spearman	SGCode	Viruses
UP000030600	0.6613921263577046	gc	spearman	Spearman	SGCode	Viruses
UP000008292	0.7337795134590662	gc	spearman	Spearman	SGCode	Viruses
UP000000728	0.7787358907114909	gc	spearman	Spearman	SGCode	Viruses
UP000125413	0.5030806320446195	gc	spearman	Spearman	SGCode	Viruses
UP000202478	0.6072920791556342	gc	spearman	Spearman	SGCode	Viruses
UP000001835	0.4472778550368347	gc	spearman	Spearman	SGCode	Viruses
UP000000729	0.6889603601562858	gc	spearman	Spearman	SGCode	Viruses
UP000008294	0.6126258866262608	gc	spearman	Spearman	SGCode	Viruses
UP000006540	0.6309132265255523	gc	spearman	Spearman	SGCode	Viruses
UP000000730	0.6416825047830819	gc	spearman	Spearman	SGCode	Viruses
UP000006541	0.8290260754345421	gc	spearman	Spearman	SGCode	Viruses
UP000153037	0.8610289202583021	gc	spearman	Spearman	SGCode	Viruses
UP000006542	0.7413992384171044	gc	spearman	Spearman	SGCode	Viruses
UP000006543	0.5821469867941087	gc	spearman	Spearman	SGCode	Viruses
UP000008338	0.481542023252989	gc	spearman	Spearman	SGCode	Viruses
UP000000735	0.7511681980611361	gc	spearman	Spearman	SGCode	Viruses
UP000001863	0.6743456587863692	gc	spearman	Spearman	SGCode	Viruses
UP000000744	0.4084172577508406	gc	spearman	Spearman	SGCode	Viruses
UP000008388	0.5790990968108934	gc	spearman	Spearman	SGCode	Viruses
UP000006567	0.7810218081989022	gc	spearman	Spearman	SGCode	Viruses
UP000001874	0.8640768102415172	gc	spearman	Spearman	SGCode	Viruses
UP000006572	0.8427415803590107	gc	spearman	Spearman	SGCode	Viruses
UP000000825	0.7040625861227178	gc	spearman	Spearman	SGCode	Viruses
UP000153939	0.5661455643822286	gc	spearman	Spearman	SGCode	Viruses
UP000127637	0.5424885115315425	gc	spearman	Spearman	SGCode	Viruses
UP000006574	0.8023570380814089	gc	spearman	Spearman	SGCode	Viruses
UP000000826	0.8297880479303459	gc	spearman	Spearman	SGCode	Viruses
UP000006576	0.7642584132912184	gc	spearman	Spearman	SGCode	Viruses
UP000000831	0.8076908455520354	gc	spearman	Spearman	SGCode	Viruses
UP000006624	0.678917493761192	gc	spearman	Spearman	SGCode	Viruses
UP000000832	0.75054290836675	gc	spearman	Spearman	SGCode	Viruses
UP000006625	0.801595065585605	gc	spearman	Spearman	SGCode	Viruses
UP000000835	0.8236922679639155	gc	spearman	Spearman	SGCode	Viruses
UP000001922	0.5798610693066971	gc	spearman	Spearman	SGCode	Viruses
UP000006636	0.505187764717924	gc	spearman	Spearman	SGCode	Viruses
UP000000839	0.5006159297431012	gc	spearman	Spearman	SGCode	Viruses
UP000008436	0.5874807942647352	gc	spearman	Spearman	SGCode	Viruses
UP000006649	0.5242370771130193	gc	spearman	Spearman	SGCode	Viruses
UP000001985	0.8419796078632069	gc	spearman	Spearman	SGCode	Viruses
UP000008446	0.6057681341640266	gc	spearman	Spearman	SGCode	Viruses
UP000000840	0.6179596940968876	gc	spearman	Spearman	SGCode	Viruses
UP000008447	0.7749260282324717	gc	spearman	Spearman	SGCode	Viruses
UP000006674	0.7033006136269139	gc	spearman	Spearman	SGCode	Viruses
UP000000842	0.6514864839122552	gc	spearman	Spearman	SGCode	Viruses
UP000008448	0.6385329514835903	gc	spearman	Spearman	SGCode	Viruses
UP000006675	0.5989103817017923	gc	spearman	Spearman	SGCode	Viruses
UP000203063	0.7947373131233707	gc	spearman	Spearman	SGCode	Viruses
UP000008453	0.8335979104093648	gc	spearman	Spearman	SGCode	Viruses
UP000000846	0.4458294362234336	gc	spearman	Spearman	SGCode	Viruses
UP000006676	0.7353034584506738	gc	spearman	Spearman	SGCode	Viruses
UP000008470	0.2705002360103515	gc	spearman	Spearman	SGCode	Viruses
UP000006677	0.6667259338283311	gc	spearman	Spearman	SGCode	Viruses
UP000201106	0.6903470811982492	gc	spearman	Spearman	SGCode	Viruses
UP000008472	0.5440483620039183	gc	spearman	Spearman	SGCode	Viruses
UP000000853	0.8610289202583021	gc	spearman	Spearman	SGCode	Viruses
UP000006687	0.7886415331569404	gc	spearman	Spearman	SGCode	Viruses
UP000008476	0.5196652421381964	gc	spearman	Spearman	SGCode	Viruses
UP000006703	0.7957985142495123	gc	spearman	Spearman	SGCode	Viruses
UP000008477	0.6659639613325274	gc	spearman	Spearman	SGCode	Viruses
UP000000854	0.7528288258541614	gc	spearman	Spearman	SGCode	Viruses
UP000006704	0.825216212955523	gc	spearman	Spearman	SGCode	Viruses
UP000008478	0.5806230418025009	gc	spearman	Spearman	SGCode	Viruses
UP000006705	0.8899838750988467	gc	spearman	Spearman	SGCode	Viruses
UP000008479	0.8244542404597194	gc	spearman	Spearman	SGCode	Viruses
UP000006707	0.8602669477624982	gc	spearman	Spearman	SGCode	Viruses
UP000002006	0.6255794190549256	gc	spearman	Spearman	SGCode	Viruses
UP000201130	0.7779739182156871	gc	spearman	Spearman	SGCode	Viruses
UP000008482	0.6453907039458245	gc	spearman	Spearman	SGCode	Viruses
UP000006709	0.8076908455520354	gc	spearman	Spearman	SGCode	Viruses
UP000008507	0.8415941689072894	gc	spearman	Spearman	SGCode	Viruses
UP000006710	0.754352770845769	gc	spearman	Spearman	SGCode	Viruses
UP000000862	0.675107631282173	gc	spearman	Spearman	SGCode	Viruses
UP000006711	0.8008330930898013	gc	spearman	Spearman	SGCode	Viruses
UP000002060	0.770354193257649	gc	spearman	Spearman	SGCode	Viruses
UP000006712	0.7886415331569404	gc	spearman	Spearman	SGCode	Viruses
UP000006713	0.8153105705100736	gc	spearman	Spearman	SGCode	Viruses
UP000204414	0.5122633666050487	gc	spearman	Spearman	SGCode	Viruses
UP000006714	0.6972048336604835	gc	spearman	Spearman	SGCode	Viruses
UP000008573	0.8435035528548144	gc	spearman	Spearman	SGCode	Viruses
UP000006715	0.7528288258541614	gc	spearman	Spearman	SGCode	Viruses
UP000008588	0.631675199021356	gc	spearman	Spearman	SGCode	Viruses
UP000204418	0.5364286370458802	gc	spearman	Spearman	SGCode	Viruses
UP000006716	0.8343598829051687	gc	spearman	Spearman	SGCode	Viruses
UP000002092	0.701735406640267	gc	spearman	Spearman	SGCode	Viruses
UP000008589	0.7177780910471863	gc	spearman	Spearman	SGCode	Viruses
UP000006717	0.6743456587863692	gc	spearman	Spearman	SGCode	Viruses
UP000008590	0.719302036038794	gc	spearman	Spearman	SGCode	Viruses
UP000203997	0.6514864839122552	gc	spearman	Spearman	SGCode	Viruses
UP000006719	0.8686486452163401	gc	spearman	Spearman	SGCode	Viruses
UP000008591	0.901371401436828	gc	spearman	Spearman	SGCode	Viruses
UP000002097	0.4981132875624727	gc	spearman	Spearman	SGCode	Viruses
UP000006720	0.7482569908793386	gc	spearman	Spearman	SGCode	Viruses
UP000008592	0.7749260282324717	gc	spearman	Spearman	SGCode	Viruses
UP000006721	0.8160725430058773	gc	spearman	Spearman	SGCode	Viruses
UP000008593	0.7787358907114909	gc	spearman	Spearman	SGCode	Viruses
UP000006722	0.888459930107239	gc	spearman	Spearman	SGCode	Viruses
UP000204009	0.6095779966430457	gc	spearman	Spearman	SGCode	Viruses
UP000008595	0.6682498788199388	gc	spearman	Spearman	SGCode	Viruses
UP000006723	0.8236922679639155	gc	spearman	Spearman	SGCode	Viruses
UP000006724	0.7077575866673105	gc	spearman	Spearman	SGCode	Viruses
UP000002098	0.6309132265255523	gc	spearman	Spearman	SGCode	Viruses
UP000008596	0.8396936903757953	gc	spearman	Spearman	SGCode	Viruses
UP000002099	0.5763174077008104	gc	spearman	Spearman	SGCode	Viruses
UP000000866	0.7973230324760439	gc	spearman	Spearman	SGCode	Viruses
UP000002101	0.6133179891478068	gc	spearman	Spearman	SGCode	Viruses
UP000006824	0.8191204329890925	gc	spearman	Spearman	SGCode	Viruses
UP000006826	0.6682498788199388	gc	spearman	Spearman	SGCode	Viruses
UP000000867	0.6621540988535084	gc	spearman	Spearman	SGCode	Viruses
UP000008597	0.8244542404597194	gc	spearman	Spearman	SGCode	Viruses
UP000006828	0.7734020832408642	gc	spearman	Spearman	SGCode	Viruses
UP000002107	0.6431047864584132	gc	spearman	Spearman	SGCode	Viruses
UP000000868	0.8038809830730164	gc	spearman	Spearman	SGCode	Viruses
UP000008609	0.6659639613325274	gc	spearman	Spearman	SGCode	Viruses
UP000008622	0.5585258394241905	gc	spearman	Spearman	SGCode	Viruses
UP000006840	0.7970232306107822	gc	spearman	Spearman	SGCode	Viruses
UP000002111	0.7452091008961234	gc	spearman	Spearman	SGCode	Viruses
UP000008623	0.8137866255184659	gc	spearman	Spearman	SGCode	Viruses
UP000000869	0.8244542404597194	gc	spearman	Spearman	SGCode	Viruses
UP000006885	0.8404556628715991	gc	spearman	Spearman	SGCode	Viruses
UP000008627	0.7055865311143253	gc	spearman	Spearman	SGCode	Viruses
UP000000870	0.6888080709113886	gc	spearman	Spearman	SGCode	Viruses
UP000006921	0.8175964879974851	gc	spearman	Spearman	SGCode	Viruses
UP000006923	0.7444471284003195	gc	spearman	Spearman	SGCode	Viruses
UP000008649	0.6994907511478948	gc	spearman	Spearman	SGCode	Viruses
UP000000871	0.8815032388939308	gc	spearman	Spearman	SGCode	Viruses
UP000002121	0.857219057779283	gc	spearman	Spearman	SGCode	Viruses
UP000008651	0.8686486452163401	gc	spearman	Spearman	SGCode	Viruses
UP000008654	0.7566386883331806	gc	spearman	Spearman	SGCode	Viruses
UP000006930	0.7909274506443518	gc	spearman	Spearman	SGCode	Viruses
UP000002123	0.6126258866262608	gc	spearman	Spearman	SGCode	Viruses
UP000008665	0.6583442363744894	gc	spearman	Spearman	SGCode	Viruses
UP000000872	0.8358838278967764	gc	spearman	Spearman	SGCode	Viruses
UP000211161	0.673201885088306	gc	spearman	Spearman	SGCode	Viruses
UP000008687	0.7977852031065861	gc	spearman	Spearman	SGCode	Viruses
UP000211162	0.7328343609034997	gc	spearman	Spearman	SGCode	Viruses
UP000006933	0.5996723541975962	gc	spearman	Spearman	SGCode	Viruses
UP000002124	0.5951005192227733	gc	spearman	Spearman	SGCode	Viruses
UP000000875	0.1302595510548843	gc	spearman	Spearman	SGCode	Viruses
UP000008689	0.8785542876617897	gc	spearman	Spearman	SGCode	Viruses
UP000214340	0.6293892815339447	gc	spearman	Spearman	SGCode	Viruses
UP000006934	0.6568202913828817	gc	spearman	Spearman	SGCode	Viruses
UP000002125	0.6705357963073502	gc	spearman	Spearman	SGCode	Viruses
UP000203221	0.5272849670962345	gc	spearman	Spearman	SGCode	Viruses
UP000002126	0.8206443779807002	gc	spearman	Spearman	SGCode	Viruses
UP000008699	0.7916894231401557	gc	spearman	Spearman	SGCode	Viruses
UP000203222	0.8732204801911628	gc	spearman	Spearman	SGCode	Viruses
UP000007016	0.6024113829811464	gc	spearman	Spearman	SGCode	Viruses
UP000002127	0.8663627277289285	gc	spearman	Spearman	SGCode	Viruses
UP000000876	0.6331991440129637	gc	spearman	Spearman	SGCode	Viruses
UP000002129	0.6956808886688759	gc	spearman	Spearman	SGCode	Viruses
UP000007017	0.7634964407954147	gc	spearman	Spearman	SGCode	Viruses
UP000002131	0.7040625861227178	gc	spearman	Spearman	SGCode	Viruses
UP000204527	0.503276367794831	gc	spearman	Spearman	SGCode	Viruses
UP000007018	0.6781555212653883	gc	spearman	Spearman	SGCode	Viruses
UP000007019	0.5996723541975962	gc	spearman	Spearman	SGCode	Viruses
UP000002132	0.707110476105933	gc	spearman	Spearman	SGCode	Viruses
UP000007020	0.5699554268612477	gc	spearman	Spearman	SGCode	Viruses
UP000002133	0.6678260414814241	gc	spearman	Spearman	SGCode	Viruses
UP000203242	0.4167989552046824	gc	spearman	Spearman	SGCode	Viruses
UP000002135	0.6895851087024455	gc	spearman	Spearman	SGCode	Viruses
UP000002136	0.6598681813660968	gc	spearman	Spearman	SGCode	Viruses
UP000002137	0.7276837334926358	gc	spearman	Spearman	SGCode	Viruses
UP000000909	0.6307194322507964	gc	spearman	Spearman	SGCode	Viruses
UP000007021	0.6255794190549256	gc	spearman	Spearman	SGCode	Viruses
UP000002138	0.8087569191750311	gc	spearman	Spearman	SGCode	Viruses
UP000002140	0.7520668533583577	gc	spearman	Spearman	SGCode	Viruses
UP000000910	0.2221802449148453	gc	spearman	Spearman	SGCode	Viruses
UP000007022	0.6956808886688759	gc	spearman	Spearman	SGCode	Viruses
UP000002143	0.6819653837444073	gc	spearman	Spearman	SGCode	Viruses
UP000217252	0.6388325973602067	gc	spearman	Spearman	SGCode	Viruses
UP000007024	0.5234751046172155	gc	spearman	Spearman	SGCode	Viruses
UP000007025	0.596624464214381	gc	spearman	Spearman	SGCode	Viruses
UP000002150	0.7055865311143253	gc	spearman	Spearman	SGCode	Viruses
UP000007042	0.5337450544865666	gc	spearman	Spearman	SGCode	Viruses
UP000007049	0.8465514428380296	gc	spearman	Spearman	SGCode	Viruses
UP000008732	0.4437608154576653	gc	spearman	Spearman	SGCode	Viruses
UP000000938	0.8595049752666944	gc	spearman	Spearman	SGCode	Viruses
UP000007068	0.8335979104093648	gc	spearman	Spearman	SGCode	Viruses
UP000007070	0.7334642370219107	gc	spearman	Spearman	SGCode	Viruses
UP000203732	0.317654862274712	gc	spearman	Spearman	SGCode	Viruses
UP000008763	0.5829089592899125	gc	spearman	Spearman	SGCode	Viruses
UP000007071	0.8518852503086562	gc	spearman	Spearman	SGCode	Viruses
UP000000941	0.7650203857870223	gc	spearman	Spearman	SGCode	Viruses
UP000007078	0.5806230418025009	gc	spearman	Spearman	SGCode	Viruses
UP000008765	0.5703844486960729	gc	spearman	Spearman	SGCode	Viruses
UP000002238	0.8579810302750867	gc	spearman	Spearman	SGCode	Viruses
UP000007079	0.6339611165087674	gc	spearman	Spearman	SGCode	Viruses
UP000008767	0.7109203385849521	gc	spearman	Spearman	SGCode	Viruses
UP000002239	0.7429231834087119	gc	spearman	Spearman	SGCode	Viruses
UP000007080	0.7993091480981936	gc	spearman	Spearman	SGCode	Viruses
UP000008768	0.738351348433889	gc	spearman	Spearman	SGCode	Viruses
UP000000942	0.8541711677960678	gc	spearman	Spearman	SGCode	Viruses
UP000002240	0.8076908455520354	gc	spearman	Spearman	SGCode	Viruses
UP000007081	0.6682498788199388	gc	spearman	Spearman	SGCode	Viruses
UP000008769	0.857219057779283	gc	spearman	Spearman	SGCode	Viruses
UP000002241	0.663678043845116	gc	spearman	Spearman	SGCode	Viruses
UP000002242	0.6560583188870779	gc	spearman	Spearman	SGCode	Viruses
UP000002243	0.6232935015675142	gc	spearman	Spearman	SGCode	Viruses
UP000008770	0.7680682757702376	gc	spearman	Spearman	SGCode	Viruses
UP000007083	0.7642584132912184	gc	spearman	Spearman	SGCode	Viruses
UP000002244	0.877030342670182	gc	spearman	Spearman	SGCode	Viruses
UP000000963	0.5401117443989508	gc	spearman	Spearman	SGCode	Viruses
UP000002245	0.5366304157391347	gc	spearman	Spearman	SGCode	Viruses
UP000008771	0.6568202913828817	gc	spearman	Spearman	SGCode	Viruses
UP000007084	0.6258147319912353	gc	spearman	Spearman	SGCode	Viruses
UP000002246	0.5547159769451715	gc	spearman	Spearman	SGCode	Viruses
UP000008772	0.6187216665926913	gc	spearman	Spearman	SGCode	Viruses
UP000000964	0.4807661734035108	gc	spearman	Spearman	SGCode	Viruses
UP000007086	0.701278384204551	gc	spearman	Spearman	SGCode	Viruses
UP000203767	0.6363012564756544	gc	spearman	Spearman	SGCode	Viruses
UP000007103	0.7576855585862213	gc	spearman	Spearman	SGCode	Viruses
UP000002270	0.7855936431737252	gc	spearman	Spearman	SGCode	Viruses
UP000008774	0.7718781382492566	gc	spearman	Spearman	SGCode	Viruses
UP000007180	0.7253978160052243	gc	spearman	Spearman	SGCode	Viruses
UP000008778	0.7969419029194109	gc	spearman	Spearman	SGCode	Viruses
UP000052105	0.4427060200620119	gc	spearman	Spearman	SGCode	Viruses
UP000002317	0.7028029024310827	gc	spearman	Spearman	SGCode	Viruses
UP000007192	0.8107387355352508	gc	spearman	Spearman	SGCode	Viruses
UP000008779	0.505187764717924	gc	spearman	Spearman	SGCode	Viruses
UP000002319	0.7977041620326768	gc	spearman	Spearman	SGCode	Viruses
UP000007203	0.6598342667294901	gc	spearman	Spearman	SGCode	Viruses
UP000203359	0.8503613053170488	gc	spearman	Spearman	SGCode	Viruses
UP000008780	0.596624464214381	gc	spearman	Spearman	SGCode	Viruses
UP000002321	0.8968416275610809	gc	spearman	Spearman	SGCode	Viruses
UP000007206	0.6842513012318189	gc	spearman	Spearman	SGCode	Viruses
UP000202921	0.5554779494409753	gc	spearman	Spearman	SGCode	Viruses
UP000008781	0.6697738238115465	gc	spearman	Spearman	SGCode	Viruses
UP000002323	0.7421612109129081	gc	spearman	Spearman	SGCode	Viruses
UP000007209	0.8107387355352508	gc	spearman	Spearman	SGCode	Viruses
UP000054557	0.6408188689710017	gc	spearman	Spearman	SGCode	Viruses
UP000008788	0.6629160713493121	gc	spearman	Spearman	SGCode	Viruses
UP000000988	0.3238075568209534	gc	spearman	Spearman	SGCode	Viruses
UP000002325	0.6187216665926913	gc	spearman	Spearman	SGCode	Viruses
UP000095862	0.6492005664248436	gc	spearman	Spearman	SGCode	Viruses
UP000007212	0.6712977688031541	gc	spearman	Spearman	SGCode	Viruses
UP000002326	0.6827273562402112	gc	spearman	Spearman	SGCode	Viruses
UP000007217	0.477756754868987	gc	spearman	Spearman	SGCode	Viruses
UP000002327	0.5890047392563429	gc	spearman	Spearman	SGCode	Viruses
UP000007218	0.7528288258541614	gc	spearman	Spearman	SGCode	Viruses
UP000096504	0.7040625861227178	gc	spearman	Spearman	SGCode	Viruses
UP000202937	0.5615737294074058	gc	spearman	Spearman	SGCode	Viruses
UP000002328	0.8206443779807002	gc	spearman	Spearman	SGCode	Viruses
UP000000991	0.4317608777107883	gc	spearman	Spearman	SGCode	Viruses
UP000008865	0.8976036000568848	gc	spearman	Spearman	SGCode	Viruses
UP000007219	0.6712977688031541	gc	spearman	Spearman	SGCode	Viruses
UP000002331	0.8328359379135611	gc	spearman	Spearman	SGCode	Viruses
UP000008874	0.7993091480981936	gc	spearman	Spearman	SGCode	Viruses
UP000007222	0.7177780910471863	gc	spearman	Spearman	SGCode	Viruses
UP000007225	0.8343598829051687	gc	spearman	Spearman	SGCode	Viruses
UP000002339	0.7406372659213005	gc	spearman	Spearman	SGCode	Viruses
UP000007230	0.7894035056527441	gc	spearman	Spearman	SGCode	Viruses
UP000007232	0.8617908927541058	gc	spearman	Spearman	SGCode	Viruses
UP000007248	0.7871175881653327	gc	spearman	Spearman	SGCode	Viruses
UP000007249	0.8610289202583021	gc	spearman	Spearman	SGCode	Viruses
UP000007250	0.7817837806947061	gc	spearman	Spearman	SGCode	Viruses
UP000008906	0.5196652421381964	gc	spearman	Spearman	SGCode	Viruses
UP000007251	0.8221683229723078	gc	spearman	Spearman	SGCode	Viruses
UP000007252	0.7017766686353064	gc	spearman	Spearman	SGCode	Viruses
UP000099345	0.7697340504924256	gc	spearman	Spearman	SGCode	Viruses
UP000001041	0.6812034112486034	gc	spearman	Spearman	SGCode	Viruses
UP000008920	0.5597088039343816	gc	spearman	Spearman	SGCode	Viruses
UP000007253	0.8076908455520354	gc	spearman	Spearman	SGCode	Viruses
UP000099649	0.7413992384171044	gc	spearman	Spearman	SGCode	Viruses
UP000002418	0.6438667589542171	gc	spearman	Spearman	SGCode	Viruses
UP000001047	0.4876623973144365	gc	spearman	Spearman	SGCode	Viruses
UP000008926	0.6400568964751979	gc	spearman	Spearman	SGCode	Viruses
UP000007311	0.7794978632072945	gc	spearman	Spearman	SGCode	Viruses
UP000008927	0.8244542404597194	gc	spearman	Spearman	SGCode	Viruses
UP000008973	0.6888231362066416	gc	spearman	Spearman	SGCode	Viruses
UP000001061	0.8236922679639155	gc	spearman	Spearman	SGCode	Viruses
UP000002421	0.5783371243150895	gc	spearman	Spearman	SGCode	Viruses
UP000001063	0.5737652893402667	gc	spearman	Spearman	SGCode	Viruses
UP000008986	0.4754708373815756	gc	spearman	Spearman	SGCode	Viruses
UP000002423	0.2705002360103515	gc	spearman	Spearman	SGCode	Viruses
UP000001065	0.6956808886688759	gc	spearman	Spearman	SGCode	Viruses
UP000002471	0.675107631282173	gc	spearman	Spearman	SGCode	Viruses
UP000007399	0.7467330458877308	gc	spearman	Spearman	SGCode	Viruses
UP000002472	0.6857752462234263	gc	spearman	Spearman	SGCode	Viruses
UP000007403	0.8206443779807002	gc	spearman	Spearman	SGCode	Viruses
UP000001091	0.5572884429840764	gc	spearman	Spearman	SGCode	Viruses
UP000008992	0.8709345627037515	gc	spearman	Spearman	SGCode	Viruses
UP000007405	0.8602669477624982	gc	spearman	Spearman	SGCode	Viruses
UP000102041	0.6781555212653883	gc	spearman	Spearman	SGCode	Viruses
UP000002473	0.7093963935933444	gc	spearman	Spearman	SGCode	Viruses
UP000001098	0.7292076784842433	gc	spearman	Spearman	SGCode	Viruses
UP000007418	0.6392949239793941	gc	spearman	Spearman	SGCode	Viruses
UP000002474	0.7223499260220091	gc	spearman	Spearman	SGCode	Viruses
UP000001099	0.758924605820592	gc	spearman	Spearman	SGCode	Viruses
UP000007420	0.5455723069955258	gc	spearman	Spearman	SGCode	Viruses
UP000002476	0.7947373131233707	gc	spearman	Spearman	SGCode	Viruses
UP000001100	0.6857752462234263	gc	spearman	Spearman	SGCode	Viruses
UP000204292	0.6705357963073502	gc	spearman	Spearman	SGCode	Viruses
UP000002477	0.7276837334926358	gc	spearman	Spearman	SGCode	Viruses
UP000001101	0.7231118985178129	gc	spearman	Spearman	SGCode	Viruses
UP000007439	0.8229302954681116	gc	spearman	Spearman	SGCode	Viruses
UP000001102	0.6720597412989578	gc	spearman	Spearman	SGCode	Viruses
UP000007451	0.9219867199226066	gc	spearman	Spearman	SGCode	Viruses
UP000002500	0.6658333354376906	gc	spearman	Spearman	SGCode	Viruses
UP000001103	0.8831261226366125	gc	spearman	Spearman	SGCode	Viruses
UP000207604	0.7627344682996109	gc	spearman	Spearman	SGCode	Viruses
UP000009054	0.5865769858670786	gc	spearman	Spearman	SGCode	Viruses
UP000007453	0.7124442835765596	gc	spearman	Spearman	SGCode	Viruses
UP000002501	0.537190609541684	gc	spearman	Spearman	SGCode	Viruses
UP000001104	0.8005935691674417	gc	spearman	Spearman	SGCode	Viruses
UP000009060	0.8092147905436432	gc	spearman	Spearman	SGCode	Viruses
UP000007454	0.8511232778128524	gc	spearman	Spearman	SGCode	Viruses
UP000232720	0.6164357491052799	gc	spearman	Spearman	SGCode	Viruses
UP000002502	0.8145485980142698	gc	spearman	Spearman	SGCode	Viruses
UP000001105	0.8625528652499096	gc	spearman	Spearman	SGCode	Viruses
UP000007462	0.7462516718872342	gc	spearman	Spearman	SGCode	Viruses
UP000207613	0.7947373131233707	gc	spearman	Spearman	SGCode	Viruses
UP000009068	0.761972495803807	gc	spearman	Spearman	SGCode	Viruses
UP000001119	0.7253978160052243	gc	spearman	Spearman	SGCode	Viruses
UP000232774	0.7634964407954147	gc	spearman	Spearman	SGCode	Viruses
UP000009070	0.5143314346675698	gc	spearman	Spearman	SGCode	Viruses
UP000207621	0.4998441961576184	gc	spearman	Spearman	SGCode	Viruses
UP000009085	0.5792087708147059	gc	spearman	Spearman	SGCode	Viruses
UP000001132	0.5996723541975962	gc	spearman	Spearman	SGCode	Viruses
UP000002550	0.6432416332606269	gc	spearman	Spearman	SGCode	Viruses
UP000221795	0.5013671251248961	gc	spearman	Spearman	SGCode	Viruses
UP000007528	0.7970232306107822	gc	spearman	Spearman	SGCode	Viruses
UP000009087	0.5676695093738363	gc	spearman	Spearman	SGCode	Viruses
UP000002559	0.5707173993570515	gc	spearman	Spearman	SGCode	Viruses
UP000007540	0.7749260282324717	gc	spearman	Spearman	SGCode	Viruses
UP000007541	0.6598681813660968	gc	spearman	Spearman	SGCode	Viruses
UP000002576	0.6042441891724191	gc	spearman	Spearman	SGCode	Viruses
UP000007545	0.8716965351995554	gc	spearman	Spearman	SGCode	Viruses
UP000009089	0.4983300122556898	gc	spearman	Spearman	SGCode	Viruses
UP000007546	0.8236922679639155	gc	spearman	Spearman	SGCode	Viruses
UP000009090	0.8175964879974851	gc	spearman	Spearman	SGCode	Viruses
UP000002579	0.5112835446843546	gc	spearman	Spearman	SGCode	Viruses
UP000007547	0.7231118985178129	gc	spearman	Spearman	SGCode	Viruses
UP000002580	0.549382169474545	gc	spearman	Spearman	SGCode	Viruses
UP000007550	0.4769947823731832	gc	spearman	Spearman	SGCode	Viruses
UP000009091	0.5928146017353619	gc	spearman	Spearman	SGCode	Viruses
UP000007551	0.738351348433889	gc	spearman	Spearman	SGCode	Viruses
UP000242267	0.537190609541684	gc	spearman	Spearman	SGCode	Viruses
UP000007552	0.8084528180478393	gc	spearman	Spearman	SGCode	Viruses
UP000009092	0.7261597885010282	gc	spearman	Spearman	SGCode	Viruses
UP000007553	0.7604485508121994	gc	spearman	Spearman	SGCode	Viruses
UP000221941	0.6773935487695845	gc	spearman	Spearman	SGCode	Viruses
UP000009093	0.7650203857870223	gc	spearman	Spearman	SGCode	Viruses
UP000009098	0.837407772888384	gc	spearman	Spearman	SGCode	Viruses
UP000009104	0.6842513012318189	gc	spearman	Spearman	SGCode	Viruses
UP000001134	0.806166900560428	gc	spearman	Spearman	SGCode	Viruses
UP000009105	0.8221683229723078	gc	spearman	Spearman	SGCode	Viruses
UP000009109	0.7680682757702376	gc	spearman	Spearman	SGCode	Viruses
UP000009111	0.6034822166766152	gc	spearman	Spearman	SGCode	Viruses
UP000009112	0.5867188217689315	gc	spearman	Spearman	SGCode	Viruses
UP000009113	0.5722413443486591	gc	spearman	Spearman	SGCode	Viruses
UP000009114	0.8038809830730164	gc	spearman	Spearman	SGCode	Viruses
UP000009115	0.8107387355352508	gc	spearman	Spearman	SGCode	Viruses
UP000009116	0.6850132737276226	gc	spearman	Spearman	SGCode	Viruses
UP000001151	0.5204272146340002	gc	spearman	Spearman	SGCode	Viruses
UP000009117	0.7231118985178129	gc	spearman	Spearman	SGCode	Viruses
UP000001154	0.6678530859432166	gc	spearman	Spearman	SGCode	Viruses
UP000009120	0.7452091008961234	gc	spearman	Spearman	SGCode	Viruses
UP000001155	0.5917068756129499	gc	spearman	Spearman	SGCode	Viruses
UP000009123	0.6255794190549256	gc	spearman	Spearman	SGCode	Viruses
UP000001156	0.6309132265255523	gc	spearman	Spearman	SGCode	Viruses
UP000001158	0.4350325240389164	gc	spearman	Spearman	SGCode	Viruses
UP000009151	0.8419796078632069	gc	spearman	Spearman	SGCode	Viruses
UP000009152	0.6301512540297485	gc	spearman	Spearman	SGCode	Viruses
UP000001164	0.4769947823731832	gc	spearman	Spearman	SGCode	Viruses
UP000009153	0.6781555212653883	gc	spearman	Spearman	SGCode	Viruses
UP000009155	0.6354850615003751	gc	spearman	Spearman	SGCode	Viruses
UP000001178	0.3826540748594398	gc	spearman	Spearman	SGCode	Viruses
UP000001179	0.7055865311143253	gc	spearman	Spearman	SGCode	Viruses
UP000009165	0.6804414387527998	gc	spearman	Spearman	SGCode	Viruses
UP000009171	0.6126258866262608	gc	spearman	Spearman	SGCode	Viruses
