Prot_Tax_ID	Coefficient	Correlation	Comparison	Kingdom
UP000001949_5875	0.5452865863931641	Kendall	freq	Eukaryotes
UP000001950_5874	0.5452865863931641	Kendall	freq	Eukaryotes
UP000001996_379508	0.4117470142152463	Kendall	freq	Eukaryotes
UP000001997_294746	0.5007733956671915	Kendall	freq	Eukaryotes
UP000053257_745531	0.5202110383349309	Kendall	freq	Eukaryotes
UP000029964_857340	0.5786714794376435	Kendall	freq	Eukaryotes
UP000000599_284592	0.4896450979856983	Kendall	freq	Eukaryotes
UP000007646_9785	0.6231846701636161	Kendall	freq	Eukaryotes
UP000029965_60711	0.4228753118967394	Kendall	freq	Eukaryotes
UP000019376_933388	0.7233393492970543	Kendall	freq	Eukaryotes
UP000008912_9646	0.6009280748006298	Kendall	freq	Eukaryotes
UP000002009_296587	0.4562602049412189	Kendall	freq	Eukaryotes
UP000002035_554155	0.5341582887116709	Kendall	freq	Eukaryotes
UP000008984_431241	0.6231846701636161	Kendall	freq	Eukaryotes
UP000000600_5888	0.2859907054531067	Kendall	freq	Eukaryotes
UP000002036_559295	0.5897997771191366	Kendall	freq	Eukaryotes
UP000012960_214687	0.4377544508922988	Kendall	freq	Eukaryotes
UP000002037_294747	0.5007733956671915	Kendall	freq	Eukaryotes
UP000009022_10228	0.5675431817561504	Kendall	freq	Eukaryotes
UP000029981_3659	0.2679378756957836	Kendall	freq	Eukaryotes
UP000007648_9305	0.5452865863931641	Kendall	freq	Eukaryotes
UP000005408_29159	0.4562602049412189	Kendall	freq	Eukaryotes
UP000002038_559298	0.5897997771191366	Kendall	freq	Eukaryotes
UP000009046_121224	0.4228753118967394	Kendall	freq	Eukaryotes
UP000007703_306902	0.5230299910301778	Kendall	freq	Eukaryotes
UP000000673_43151	0.4117470142152463	Kendall	freq	Eukaryotes
UP000005426_452589	0.5897997771191366	Kendall	freq	Eukaryotes
UP000009058_242507	0.5897997771191366	Kendall	freq	Eukaryotes
UP000009082_578460	0.5897997771191366	Kendall	freq	Eukaryotes
UP000054166_765440	0.5173461692363531	Kendall	freq	Eukaryotes
UP000030143_27334	0.6009280748006298	Kendall	freq	Eukaryotes
UP000033540_1403190	0.689954456252575	Kendall	freq	Eukaryotes
UP000002051_3880	0.4896450979856983	Kendall	freq	Eukaryotes
UP000053268_66420	0.3990564106107415	Kendall	freq	Eukaryotes
UP000007754_59729	0.5230299910301778	Kendall	freq	Eukaryotes
UP000002058_336963	0.6343129678451093	Kendall	freq	Eukaryotes
UP000013827_280463	0.5230299910301778	Kendall	freq	Eukaryotes
UP000034112_5544	0.5119016933486846	Kendall	freq	Eukaryotes
UP000009096_334819	0.6343129678451093	Kendall	freq	Eukaryotes
UP000005447_10141	0.5786714794376435	Kendall	freq	Eukaryotes
UP000002059_502779	0.5675431817561504	Kendall	freq	Eukaryotes
UP000014064_1299270	0.5341582887116709	Kendall	freq	Eukaryotes
UP000030651_1229662	0.5564148840746572	Kendall	freq	Eukaryotes
UP000002149_214684	0.5786714794376435	Kendall	freq	Eukaryotes
UP000002173_5865	0.6231846701636161	Kendall	freq	Eukaryotes
UP000054771_454130	0.6454412655266023	Kendall	freq	Eukaryotes
UP000002195_44689	0.5230299910301778	Kendall	freq	Eukaryotes
UP000007796_655863	0.5007733956671915	Kendall	freq	Eukaryotes
UP000053317_158046	0.467388502622712	Kendall	freq	Eukaryotes
UP000009097_426428	0.6343129678451093	Kendall	freq	Eukaryotes
UP000002226_432359	0.6009280748006298	Kendall	freq	Eukaryotes
UP000007797_261658	0.4862561185092931	Kendall	freq	Eukaryotes
UP000000715_9669	0.612056372482123	Kendall	freq	Eukaryotes
UP000002258_322104	0.5341582887116709	Kendall	freq	Eukaryotes
UP000019804_1388766	0.6454412655266023	Kendall	freq	Eukaryotes
UP000034841_88771	0.3240519961150783	Kendall	freq	Eukaryotes
UP000005640_9606	0.6343129678451093	Kendall	freq	Eukaryotes
UP000014480_1213857	0.5786714794376435	Kendall	freq	Eukaryotes
UP000007798_7260	0.5119016933486846	Kendall	freq	Eukaryotes
UP000000724_500485	0.6231846701636161	Kendall	freq	Eukaryotes
UP000002277_9598	0.6788261585710818	Kendall	freq	Eukaryotes
UP000030669_670483	0.5007733956671915	Kendall	freq	Eukaryotes
UP000054270_945553	0.3778021958711826	Kendall	freq	Eukaryotes
UP000030671_747525	0.612056372482123	Kendall	freq	Eukaryotes
UP000000759_556484	0.6009280748006298	Kendall	freq	Eukaryotes
UP000002279_9258	0.689954456252575	Kendall	freq	Eukaryotes
UP000054279_990650	0.3778021958711826	Kendall	freq	Eukaryotes
UP000030673_5843	0.5675431817561504	Kendall	freq	Eukaryotes
UP000030680_130081	0.3933556047448738	Kendall	freq	Eukaryotes
UP000053475_40382	0.6676978608895886	Kendall	freq	Eukaryotes
UP000054289_137071	0.5564148840746572	Kendall	freq	Eukaryotes
UP000009136_9913	0.5897997771191366	Kendall	freq	Eukaryotes
UP000030686_1365484	0.6009280748006298	Kendall	freq	Eukaryotes
UP000002280_13616	0.7010827539340682	Kendall	freq	Eukaryotes
UP000006319_1120755	0.3486669291042389	Kendall	freq	Eukaryotes
UP000007801_7217	0.5341582887116709	Kendall	freq	Eukaryotes
UP000009138_246409	0.5119016933486846	Kendall	freq	Eukaryotes
UP000054928_4781	0.5675431817561504	Kendall	freq	Eukaryotes
UP000024404_6282	0.4117470142152463	Kendall	freq	Eukaryotes
UP000000768_4558	0.7344676469785475	Kendall	freq	Eukaryotes
UP000024533_1215338	0.5675431817561504	Kendall	freq	Eukaryotes
UP000000803_7227	0.5675431817561504	Kendall	freq	Eukaryotes
UP000006548_3702	0.6231846701636161	Kendall	freq	Eukaryotes
UP000007819_7029	0.4228753118967394	Kendall	freq	Eukaryotes
UP000015101_6412	0.3691820272054348	Kendall	freq	Eukaryotes
UP000009168_312017	0.549982125871359	Kendall	freq	Eukaryotes
UP000002281_9796	0.5341582887116709	Kendall	freq	Eukaryotes
UP000015102_36166	0.4058799848372708	Kendall	freq	Eukaryotes
UP000009170_70448	0.6454412655266023	Kendall	freq	Eukaryotes
UP000007875_51511	0.5341582887116709	Kendall	freq	Eukaryotes
UP000000819_284813	0.5230299910301778	Kendall	freq	Eukaryotes
UP000002296_353153	0.5675431817561504	Kendall	freq	Eukaryotes
UP000009183_29760	0.7455959446600406	Kendall	freq	Eukaryotes
UP000054988_221103	0.2558305232487461	Kendall	freq	Eukaryotes
UP000026915_3641	0.4785168003042052	Kendall	freq	Eukaryotes
UP000007879_400682	0.6788261585710818	Kendall	freq	Eukaryotes
UP000002311_559292	0.5786714794376435	Kendall	freq	Eukaryotes
UP000009192_7230	0.4562602049412189	Kendall	freq	Eukaryotes
UP000055045_48697	0.6712400494644268	Kendall	freq	Eukaryotes
UP000009297_2059318	0.5897997771191366	Kendall	freq	Eukaryotes
UP000007963_341663	0.6231846701636161	Kendall	freq	Eukaryotes
UP000015103_13249	0.3672338234892737	Kendall	freq	Eukaryotes
UP000009328_1206466	0.3004640374003149	Kendall	freq	Eukaryotes
UP000009882_1170229	0.5230299910301778	Kendall	freq	Eukaryotes
UP000001038_8090	0.6343129678451093	Kendall	freq	Eukaryotes
UP000006564_510516	0.6009280748006298	Kendall	freq	Eukaryotes
UP000007978_1028729	0.6454412655266023	Kendall	freq	Eukaryotes
UP000002320_7176	0.4785168003042052	Kendall	freq	Eukaryotes
UP000001056_306901	0.6009280748006298	Kendall	freq	Eukaryotes
UP000010552_9402	0.5341582887116709	Kendall	freq	Eukaryotes
UP000059680_39947	0.6009280748006298	Kendall	freq	Eukaryotes
UP000070720_229533	0.5564148840746572	Kendall	freq	Eukaryotes
UP000002356_9940	0.6454412655266023	Kendall	freq	Eukaryotes
UP000011064_658429	0.3783621211707669	Kendall	freq	Eukaryotes
UP000002358_7425	0.5007733956671915	Kendall	freq	Eukaryotes
UP000030745_695850	0.4896450979856983	Kendall	freq	Eukaryotes
UP000001064_5786	0.6454412655266023	Kendall	freq	Eukaryotes
UP000008022_4529	0.3757790481760902	Kendall	freq	Eukaryotes
UP000002428_284593	0.4896450979856983	Kendall	freq	Eukaryotes
UP000008062_336722	0.6231846701636161	Kendall	freq	Eukaryotes
UP000015106_4572	0.4736624545250647	Kendall	freq	Eukaryotes
UP000002485_284812	0.5341582887116709	Kendall	freq	Eukaryotes
UP000001067_861557	0.5007733956671915	Kendall	freq	Eukaryotes
UP000079169_121845	0.6009280748006298	Kendall	freq	Eukaryotes
UP000015241_2126942	0.4518868007280904	Kendall	freq	Eukaryotes
UP000011083_1257118	0.3467924870705224	Kendall	freq	Eukaryotes
UP000001070_7222	0.4785168003042052	Kendall	freq	Eukaryotes
UP000008066_759272	0.5675431817561504	Kendall	freq	Eukaryotes
UP000002489_660025	0.6009280748006298	Kendall	freq	Eukaryotes
UP000015441_546991	0.4406259870958607	Kendall	freq	Eukaryotes
UP000001072_747676	0.4896450979856983	Kendall	freq	Eukaryotes
UP000027120_2711	0.5230299910301778	Kendall	freq	Eukaryotes
UP000037904_179993	0.689954456252575	Kendall	freq	Eukaryotes
UP000070412_52283	0.2510482226267169	Kendall	freq	Eukaryotes
UP000008141_554065	0.6089945843893689	Kendall	freq	Eukaryotes
UP000002494_10116	0.6009280748006298	Kendall	freq	Eukaryotes
UP000008142_544711	0.6231846701636161	Kendall	freq	Eukaryotes
UP000015530_1237896	0.5173767335095159	Kendall	freq	Eukaryotes
UP000074855_5823	0.5897997771191366	Kendall	freq	Eukaryotes
UP000006591_4536	0.6788261585710818	Kendall	freq	Eukaryotes
UP000002497_443226	0.5675431817561504	Kendall	freq	Eukaryotes
UP000039324_37360	0.5173767335095159	Kendall	freq	Eukaryotes
UP000011115_4113	0.5897997771191366	Kendall	freq	Eukaryotes
UP000079721_9365	0.5786714794376435	Kendall	freq	Eukaryotes
UP000070700_149040	0.6231846701636161	Kendall	freq	Eukaryotes
UP000008143_8364	0.5564148840746572	Kendall	freq	Eukaryotes
UP000027195_930990	0.7308292703133313	Kendall	freq	Eukaryotes
UP000002499_655827	0.5564148840746572	Kendall	freq	Eukaryotes
UP000008144_7719	0.4451319072597258	Kendall	freq	Eukaryotes
UP000006643_403677	0.4451319072597258	Kendall	freq	Eukaryotes
UP000008153_5671	0.5341582887116709	Kendall	freq	Eukaryotes
UP000002530_330879	0.6231846701636161	Kendall	freq	Eukaryotes
UP000027222_685588	0.4562602049412189	Kendall	freq	Eukaryotes
UP000002624_544712	0.5675431817561504	Kendall	freq	Eukaryotes
UP000006671_5762	0.4562602049412189	Kendall	freq	Eukaryotes
UP000081671_10020	0.3626252104608132	Kendall	freq	Eukaryotes
UP000001073_61853	0.6565695632080955	Kendall	freq	Eukaryotes
UP000008177_999810	0.5007733956671915	Kendall	freq	Eukaryotes
UP000006672_6279	0.4562602049412189	Kendall	freq	Eukaryotes
UP000016666_8840	0.2629644972185135	Kendall	freq	Eukaryotes
UP000002630_2880	0.4117470142152463	Kendall	freq	Eukaryotes
UP000008181_578455	0.4117470142152463	Kendall	freq	Eukaryotes
UP000006701_344612	0.612056372482123	Kendall	freq	Eukaryotes
UP000016800_1279085	0.612056372482123	Kendall	freq	Eukaryotes
UP000006702_331117	0.5897997771191366	Kendall	freq	Eukaryotes
UP000016801_1111077	0.6009280748006298	Kendall	freq	Eukaryotes
UP000008225_9483	0.6343129678451093	Kendall	freq	Eukaryotes
UP000002640_1094619	0.4117470142152463	Kendall	freq	Eukaryotes
UP000084051_4097	0.612056372482123	Kendall	freq	Eukaryotes
UP000002668_985895	0.612056372482123	Kendall	freq	Eukaryotes
UP000016922_1116229	0.6565695632080955	Kendall	freq	Eukaryotes
UP000076078_361077	0.5398713740968861	Kendall	freq	Eukaryotes
UP000006706_425011	0.5897997771191366	Kendall	freq	Eukaryotes
UP000016927_578461	0.467388502622712	Kendall	freq	Eukaryotes
UP000006718_9544	0.6676978608895886	Kendall	freq	Eukaryotes
UP000087171_3827	0.5675431817561504	Kendall	freq	Eukaryotes
UP000006726_353152	0.5675431817561504	Kendall	freq	Eukaryotes
UP000076408_30069	0.5119016933486846	Kendall	freq	Eukaryotes
UP000184063_1137211	0.7010827539340682	Kendall	freq	Eukaryotes
UP000006727_3218	0.612056372482123	Kendall	freq	Eukaryotes
UP000016930_914234	0.6676978608895886	Kendall	freq	Eukaryotes
UP000016932_383855	0.5452865863931641	Kendall	freq	Eukaryotes
UP000001074_59463	0.5341582887116709	Kendall	freq	Eukaryotes
UP000087266_8030	0.5230299910301778	Kendall	freq	Eukaryotes
UP000006729_3694	0.6565695632080955	Kendall	freq	Eukaryotes
UP000184304_767770	0.6676978608895886	Kendall	freq	Eukaryotes
UP000006753_1072389	0.5452865863931641	Kendall	freq	Eukaryotes
UP000087766_3916	0.5341582887116709	Kendall	freq	Eukaryotes
UP000249363_1196081	0.5792369951247841	Kendall	freq	Eukaryotes
UP000016933_675120	0.6343129678451093	Kendall	freq	Eukaryotes
UP000006790_931890	0.5586789748550381	Kendall	freq	Eukaryotes
UP000008227_9823	0.6231846701636161	Kendall	freq	Eukaryotes
UP000089565_3656	0.5230299910301778	Kendall	freq	Eukaryotes
UP000016934_665912	0.5452865863931641	Kendall	freq	Eukaryotes
UP000006813_10181	0.3227206327633011	Kendall	freq	Eukaryotes
UP000016935_671987	0.5929287103602437	Kendall	freq	Eukaryotes
UP000242942_36330	0.5287164147140752	Kendall	freq	Eukaryotes
UP000016936_701091	0.6788261585710818	Kendall	freq	Eukaryotes
UP000091857_3983	0.6225549847427102	Kendall	freq	Eukaryotes
UP000184499_767769	0.6231846701636161	Kendall	freq	Eukaryotes
UP000076744_1081104	0.6009280748006298	Kendall	freq	Eukaryotes
UP000184546_690307	0.6565695632080955	Kendall	freq	Eukaryotes
UP000186303_1230383	0.4072560055944518	Kendall	freq	Eukaryotes
UP000008237_610380	0.2237466831548089	Kendall	freq	Eukaryotes
UP000001075_10029	0.612056372482123	Kendall	freq	Eukaryotes
UP000001194_486041	0.612056372482123	Kendall	freq	Eukaryotes
UP000092124_56216	0.2845213189769458	Kendall	freq	Eukaryotes
UP000001197_515849	0.5675431817561504	Kendall	freq	Eukaryotes
UP000001261_246410	0.612056372482123	Kendall	freq	Eukaryotes
UP000235786_1149755	0.4542968807581939	Kendall	freq	Eukaryotes
UP000001292_7238	0.5119016933486846	Kendall	freq	Eukaryotes
UP000186698_8355	0.5564148840746572	Kendall	freq	Eukaryotes
UP000092177_759273	0.5452865863931641	Kendall	freq	Eukaryotes
UP000001294_441960	0.5564148840746572	Kendall	freq	Eukaryotes
UP000008281_31234	0.4785168003042052	Kendall	freq	Eukaryotes
UP000193067_1353009	0.4117470142152463	Kendall	freq	Eukaryotes
UP000001300_284591	0.4785168003042052	Kendall	freq	Eukaryotes
UP000218811_742152	0.3947187121042206	Kendall	freq	Eukaryotes
UP000186922_947166	0.4228753118967394	Kendall	freq	Eukaryotes
UP000094112_683960	0.4562602049412189	Kendall	freq	Eukaryotes
UP000094389_983966	0.5119016933486846	Kendall	freq	Eukaryotes
UP000291022_9643	0.6231846701636161	Kendall	freq	Eukaryotes
UP000219338_47428	0.4340036095782326	Kendall	freq	Eukaryotes
UP000243498_1081105	0.6676978608895886	Kendall	freq	Eukaryotes
UP000236630_55188	0.3579946930476943	Kendall	freq	Eukaryotes
UP000094569_573508	0.6565695632080955	Kendall	freq	Eukaryotes
UP000249829_1450538	0.6231846701636161	Kendall	freq	Eukaryotes
UP000078340_33203	0.6788261585710818	Kendall	freq	Eukaryotes
UP000219813_5858	0.567989674831099	Kendall	freq	Eukaryotes
UP000001312_665079	0.5119016933486846	Kendall	freq	Eukaryotes
UP000078348_478820	0.3383303246607605	Kendall	freq	Eukaryotes
UP000095285_7209	0.4228753118967394	Kendall	freq	Eukaryotes
UP000193380_8022	0.5119016933486846	Kendall	freq	Eukaryotes
UP000095358_29833	0.5119016933486846	Kendall	freq	Eukaryotes
UP000001357_81824	0.5341582887116709	Kendall	freq	Eukaryotes
UP000001396_670386	0.4006187165337532	Kendall	freq	Eukaryotes
UP000187609_49451	0.5341582887116709	Kendall	freq	Eukaryotes
UP000188318_602072	0.5786714794376435	Kendall	freq	Eukaryotes
UP000001449_35128	0.5564148840746572	Kendall	freq	Eukaryotes
UP000001450_36329	0.5786714794376435	Kendall	freq	Eukaryotes
UP000188354_3871	0.467388502622712	Kendall	freq	Eukaryotes
UP000222542_4072	0.5341582887116709	Kendall	freq	Eukaryotes
UP000188533_5353	0.5786714794376435	Kendall	freq	Eukaryotes
UP000001460_441375	0.4139313638363965	Kendall	freq	Eukaryotes
UP000189513_36022	0.4574656501197952	Kendall	freq	Eukaryotes
UP000292052_1661398	0.4567459382920267	Kendall	freq	Eukaryotes
UP000244005_3197	0.6454412655266023	Kendall	freq	Eukaryotes
UP000189701_4096	0.6454412655266023	Kendall	freq	Eukaryotes
UP000001471_426418	0.5230299910301778	Kendall	freq	Eukaryotes
UP000189702_3635	0.689954456252575	Kendall	freq	Eukaryotes
UP000189703_4432	0.4971845868175962	Kendall	freq	Eukaryotes
UP000189704_1868482	0.4340036095782326	Kendall	freq	Eukaryotes
UP000189706_10036	0.5786714794376435	Kendall	freq	Eukaryotes
UP000001514_88036	0.5007733956671915	Kendall	freq	Eukaryotes
UP000283509_6689	0.252940407936243	Kendall	freq	Eukaryotes
UP000269793_425264	0.4451319072597258	Kendall	freq	Eukaryotes
UP000224634_1447883	0.6231846701636161	Kendall	freq	Eukaryotes
UP000001519_9595	0.6565695632080955	Kendall	freq	Eukaryotes
UP000191408_60169	0.7455959446600406	Kendall	freq	Eukaryotes
UP000283841_264951	0.6009280748006298	Kendall	freq	Eukaryotes
UP000191522_69771	0.6454412655266023	Kendall	freq	Eukaryotes
UP000225706_50429	0.5119016933486846	Kendall	freq	Eukaryotes
UP000252519_29170	0.3084731906382798	Kendall	freq	Eukaryotes
UP000245207_35608	0.5119016933486846	Kendall	freq	Eukaryotes
UP000001542_412133	0.4562602049412189	Kendall	freq	Eukaryotes
UP000240080_9597	0.689954456252575	Kendall	freq	Eukaryotes
UP000001548_184922	0.5230299910301778	Kendall	freq	Eukaryotes
UP000245320_9739	0.467388502622712	Kendall	freq	Eukaryotes
UP000228380_42345	0.6343129678451093	Kendall	freq	Eukaryotes
UP000245340_9708	0.2893357397188217	Kendall	freq	Eukaryotes
UP000295252_49390	0.467388502622712	Kendall	freq	Eukaryotes
UP000245341_9713	0.4228753118967394	Kendall	freq	Eukaryotes
UP000001554_7739	0.467388502622712	Kendall	freq	Eukaryotes
UP000447434_3870	0.3982108460966885	Kendall	freq	Eukaryotes
UP000241394_1590841	0.5897997771191366	Kendall	freq	Eukaryotes
UP000314980_8187	0.481913308758401	Kendall	freq	Eukaryotes
UP000001555_6945	0.5452865863931641	Kendall	freq	Eukaryotes
UP000286640_9627	0.5564148840746572	Kendall	freq	Eukaryotes
UP000314981_30522	0.3113025412415543	Kendall	freq	Eukaryotes
UP000297245_1314807	0.5786714794376435	Kendall	freq	Eukaryotes
UP000215127_1276538	0.3783621211707669	Kendall	freq	Eukaryotes
UP000286641_34884	0.4340036095782326	Kendall	freq	Eukaryotes
UP000215305_41047	0.6231846701636161	Kendall	freq	Eukaryotes
UP000314983_8005	0.311592335081808	Kendall	freq	Eukaryotes
UP000298030_71717	0.4744794188942743	Kendall	freq	Eukaryotes
UP000314986_7868	0.5029673851018478	Kendall	freq	Eukaryotes
UP000314987_29139	0.4742021982949096	Kendall	freq	Eukaryotes
UP000275408_46731	0.3672338234892737	Kendall	freq	Eukaryotes
UP000288725_27337	0.4454682608033347	Kendall	freq	Eukaryotes
UP000233020_37293	0.5786714794376435	Kendall	freq	Eukaryotes
UP000316621_3469	0.4451319072597258	Kendall	freq	Eukaryotes
UP000242457_94128	0.4879485015550972	Kendall	freq	Eukaryotes
UP000472240_59479	0.5897997771191366	Kendall	freq	Eukaryotes
UP000215914_4232	0.488920555542048	Kendall	freq	Eukaryotes
UP000261680_29073	0.3783621211707669	Kendall	freq	Eukaryotes
UP000233040_2715852	0.2755593471952856	Kendall	freq	Eukaryotes
UP000472241_61383	0.4686233489032048	Kendall	freq	Eukaryotes
UP000289738_3818	0.5230299910301778	Kendall	freq	Eukaryotes
UP000248423_1448318	0.6343129678451093	Kendall	freq	Eukaryotes
UP000233060_9531	0.5897997771191366	Kendall	freq	Eukaryotes
UP000261681_310752	0.4006187165337532	Kendall	freq	Eukaryotes
UP000242638_8081	0.6009280748006298	Kendall	freq	Eukaryotes
UP000217790_47427	0.5675431817561504	Kendall	freq	Eukaryotes
UP000248481_29088	0.4562602049412189	Kendall	freq	Eukaryotes
UP000233100_9541	0.5897997771191366	Kendall	freq	Eukaryotes
UP000264800_37003	0.4896450979856983	Kendall	freq	Eukaryotes
UP000290289_3750	0.6231846701636161	Kendall	freq	Eukaryotes
UP000248483_9749	0.5119016933486846	Kendall	freq	Eukaryotes
UP000301870_69820	0.4896450979856983	Kendall	freq	Eukaryotes
UP000233120_9545	0.5786714794376435	Kendall	freq	Eukaryotes
UP000264840_8153	0.5564148840746572	Kendall	freq	Eukaryotes
UP000515148_13443	0.6565695632080955	Kendall	freq	Eukaryotes
UP000321393_1194695	0.1522486460973422	Kendall	freq	Eukaryotes
UP000248484_9755	0.4562602049412189	Kendall	freq	Eukaryotes
UP000322000_7111	0.4562602049412189	Kendall	freq	Eukaryotes
UP000504602_48883	0.5484516685511794	Kendall	freq	Eukaryotes
UP000233140_9568	0.6454412655266023	Kendall	freq	Eukaryotes
UP000248961_1450537	0.6694619270045783	Kendall	freq	Eukaryotes
